BEER TASTING,Craft Beer Walking Tour in Tijuana,Tijuana,3,Drinks,Offered in English and Spanish,Patricia,"I'm co-founder of I Wanna Beer With You, a mexican craft beer community-blog through which we promote and share knowledge and our passion on craft beer, with presence in Tijuana, Ciudad de México and Amsterdam. I enjoy traveling and discovering fine local microbreweries in every city I visit.",$47 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,10,5.0,3 reviews,"https://maps.google.com/maps?ll=32.537121,-117.035993&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/809110?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BIKE RIDE,Langkawi - Paddy Fields Bicycle Tour,Langkawi,3.5,"Food, Drinks and Equipment",Offered in English,Sandra,"My name is Sandra Loh and I organize bicycle tours on the beautiful island of Langkawi, Malaysia. I am an official tour guide and love to share my passions for biking and nature with my guests. I have personally selected scenic trails to ensure you will discover the best of the island at your own very pace on a quality mountain bike. From the paddy (rice) fields and plantations to the rural…+ More",$40 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,10,5.0,5 reviews,"https://maps.google.com/maps?ll=6.357052,99.776338&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/475566?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Guided Seafood Tour in Bantry Bay,Bantry,2.5,Food and Equipment,Offered in English,Aaron,"I'm a Bantry native, an active member of Bantry Inshore Rescue and I have experience with boats/sailing from a very young age. Using my Marine Biology knowledge (in which I have a BSc), I love to share both the seafood and history of Bantry Bay with guests. I know the waters of this area extremely well so guests will always feel safe and I want to share this unique experience of the Wild…+ More",$53 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,10,5.0,3 reviews,"https://maps.google.com/maps?ll=51.68115,-9.458851&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/324682?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
KAYAKING,Escape to nature,Onley,15,"Food, Drinks and Equipment",All languages welcome,Zachary,"I am truly blessed to have grown up in what I believe to be paradise that is the Eastern Shore of Virginia. This piece of paradise hosts the longest chain of undeveloped Barrier Islands in the country and thousands of square miles of intricate shoreline that is the heartland for convoluted migration patterns of birds, marine mammals, and fish. I was molded by this environment and am a Certified…+ More",$100 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,16,8,,,"https://maps.google.com/maps?ll=37.653725,-75.656314&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/543377?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,Lake Michigan Shoreline Adventure,Grand Haven,4,Food,Offered in English,Peter,"I am a broadly trained environmental geologist, geomorphologist, and surface water hydrologist. I teach at Grand Valley State University and I am passionate about preserving and observing our natural environment (http://faculty.gvsu.edu/wamplerp/). I also have travelled to Haiti numerous times since 2007 to work on water resources issues and safe-water interventions. Since 2016, I have led…+ More",$40 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,10,5.0,4 reviews,"https://maps.google.com/maps?ll=43.067202,-86.229895&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/480310?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
SNORKELING,⭐Magic CENOTES + Hacienda,Mérida,7,"Food, Drinks, 1 ticket, Equipment and Transportation",Offered in English and Spanish,Miguel Angel,"We are Miguel and Io, proud Yucatecans, passionate about nature and the Cenotes. Children of Master Scuba Divers have come to know incredible places. Much of our life has been spent in the Yucatan Peninsula, in the Mayan ruins and traveling around Mexico. We are in love with our roots, heritage and culture! Always in contact with nature, we've practiced diving since we were children so we feel…+ More",$41 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,9,6,4.98,294 reviews,"https://maps.google.com/maps?ll=20.9709,-89.622538&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/280165?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Discover the island of Capri by boat,Capri,2,"Food, Drinks and Equipment",Offered in English,Enrico,"Born in Sorrento, the sea has always been my strongest passion and now it is my job...The best one in the world! In 2011 I have founded You Know Boat, to promote boat tourism along the Sorrento Coast, Amalfi Coast and Capri and to show people how beautiful this area can be.

Most of the times, it will be me, Enrico, that you will find on board as your host. But I also work with 3 amazing skipper:…+ More",$80 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,10,4.69,267 reviews,"https://maps.google.com/maps?ll=40.556726,14.241109&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/191039?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Island Hopping Adventure in Paradise,Riviera Beach,2.5,Drinks,Offered in English,Jane,"As a lifelong marine ecological enthusiast I feel more at home on the water than on land. Being an avid marine photographer, Treasure Diver, Marine Museum Curator Guide I have earned the nickname ""Jungle Jane"" from my fellow marine enthusiasts.",$79 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,7,8,4.92,37 reviews,"https://maps.google.com/maps?ll=26.777061,-80.053984&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/359097?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Cruise/Explore the California Delta,Isleton,3,Food,Offered in English,Dennis,"My name is Capt. Dennis! A long time ago, I promised myself that I would be the best Captain of a Charter boat operation anywhere! I joined the United States Navy and studied navigation, then I bought my first boat, I operated that boat, and many others, so I could qualify for a Coast Guard ""Captains"" license. Once I obtained the license, I operated a sailing charter business for 6 years in the…+ More",$75 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,5,6,5.0,3 reviews,"https://maps.google.com/maps?ll=38.104386,-121.569398&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/671595?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Sunken City Kekova Boat Tour inc lunch,Kaş,8.5,Food,All languages welcome,Erdem,"I’m co-founder of Larsoy Travel & Yachting in Kas, Turkey. I am yacht master and skippering our yachts. 
We have a sailing yacht, traditional wooden gulets and organising daily or overnight yacht tours in our region. 
Looking forward to host you at my experiences.",$28 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,10,5.0,2 reviews,"https://maps.google.com/maps?ll=36.198248,29.639412&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/844692?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
SNORKELING,Snorkeling nos recifes de coral,Boipeba,3.5,Equipment,Offered in Portuguese and Spanish,Marta Smith,"Sou Formada em Oceanografia e mestre em Desenvolvimento Sustentável com ênfase em Ecoturismo (UFRRJ). Mergulhadora científica (CMAS) e moradora da Ilha de Boipeba desde 2010. Nas horas vagas também sou Artesã de materiais reaproveitáveis e Coordenadora voluntária do Projeto de reciclagem “Lixo Extraordinário” da Ilha de Boipeba.
Realizo passeios ecológicos na Ilha de Boipeba incluindo a educação…+ More",$38 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,4,6,5.0,2 reviews,"https://maps.google.com/maps?ll=-13.58181,-38.926797&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/472017?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
CULTURE WALK,Talk and Coffee with a Cuban student!,Camagüey,2,Food,Offered in English and Spanish,Gabriela,"Hello! Welcome to Camagüey!
I am a young girl from Camagüey, and currently a university student. Very proud of being Cuban :) I love spending time with other people and knowing through them different cultures, lifestyles, and ways of thinking; I also enjoy the good and exciting conversations, and proudly teach my knowledge about Cuba and especially about my city !!!
My heart and my life are…+ More",$20 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,3,,,"https://maps.google.com/maps?ll=21.37833,-77.919415&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/655796?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Pinhão: hike and boat tour,Pinhão,5,"Food, Drinks, 1 ticket and Transportation",Offered in English,António,"I'm graduated in Philosophy by Porto University. I have always been a walker: I did the Camino and the levadas of Madeira island. These experiences, especially the first one, changed my perspective of life and underlined this taste I have for walking. 
Now, I'm working as local guide in Douro valley. I've created my own company based on hiking and walking tours: Douro Walks. I believe that walking…+ More",$68 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,6,,,"https://maps.google.com/maps?ll=41.19143,-7.544406&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/610035?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Emerald river canyon trip,Bovec,3,Equipment and Transportation,Offered in English,Sara,"I am Sara Lipnik, founder of outdoor agency Soča Splash, located in Soča valley, in the hearth of Julian Alps. Me, my hustband Peter and Soča Splash team want to present you our valley in the best possible way- from the waves of emerald Soča river, exploring the secrets of the valley. We are all licenced with whitewater rescue and first aid qualifications, as well as local tourist guides and…+ More",$73 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,6,8,,,"https://maps.google.com/maps?ll=46.337297,13.553375&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/808428?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,ROTEIRO: MARIMBUS + RONCADOR,Lençóis,8.5,Transportation,Offered in Portuguese,Nana,"Sou moradora de Lençóis desde 2016, mas frequento a região como turista desde 1998. Me formei em Turismo pela PUC-SP, me especializei em ecoturismo. Após alguns anos resolvi fazer um Mestrado em Gestão Cultural em Barcelona, Espanha. Atualme trabalho hospedando turistas na minha casa e como guia turístico.",$55 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,8,4,,,"https://maps.google.com/maps?ll=-12.560519,-41.385047&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/437930?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,REVERIE NATURE AIXOISE,Aix-les-Bains,2,,All languages welcome,Jean Louis,"Au cœur du Jardin Vagabond découverte des essences et méthodes de plantation. Initiation à la croissance de plantes, arbustes, arbres, à leur fructification éventuelle, à leur mode de reproduction. La variété et l'acclimatation sont aussi sujets de discussion. Saisonnalité, conditions atmosphériques offrent aussi des thèmes de réflexion. Laissons dame nature nous émerveiller et…+ More",$4 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,3,7,,,"https://maps.google.com/maps?ll=45.709292,5.891253&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/571477?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
KAYAKING,Sunset Tour – Evening Kayak Tour,Lumbarda,3.5,"Food, Drinks and Equipment",Offered in English,Boris,"We are Ivka and Boris, young married couple who decided to live in nature and by nature. So we decided to create our own adventure agency and we called it ""Spirit of Korkyra"". When we had regular jobs we were mostly spending our weekends kayaking, hiking, climbing or just being in nature–but now we can do it all the time!

It is ok to mention that Boris is certified by Croatian Mountain Rescue…+ More",$44 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,8,8,4.95,64 reviews,"https://maps.google.com/maps?ll=42.92527,17.177202&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/266419?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
YOGA CLASS,Yoga at La Media Luna,Río Verde,1.5,Food,All languages welcome,Diana,"Hello! I am Diana Morga I will be your instructor for 1h and 30min of Yoga with a different style, fresh and at the same time relaxing.
I have attended various courses, workshops, retreats and trainings with teachers and national guides in Hata, Ashtanga yoga, BodyBalance (functional training based on Tai Chi, Yoga & Pilates), I have been certified as Reiki Usui and these last two years I have had…+ More",$11 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,8,,,"https://maps.google.com/maps?ll=21.884645,-100.054756&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/584470?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
PHOTO SHOOT,Dark Sky Photo Safari,Stege,3,Food and Drinks,All languages welcome,Morten,"I am a certified Dark Sky Guide and amateur astronomer who has been living in the newly designated Dark Sky Park of Møn for the last 10 years. I really enjoy the night sky, know a lot about astronomy and use several telescopes and love doing astrophotography. 

After attending the guiding course of the local tourist association, I am certified to guide tourists to the darkest pats of the island,…+ More",$94 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,8,4,,,"https://maps.google.com/maps?ll=54.986667,12.285704&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/779045?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
DAY TRIP,Traditional feast on a secluded island,General Luna,8,"Food, 1 ticket, Equipment and Transportation",All languages welcome,Justin,I have for many years been a chef and i am lucky enough to be able to travel and cook in many beautifuI destinations around the world. I came to Siargao a few years ago now to be executive chef at one of the islands exclusive resorts. That gave me the great opportunity to get to know the island very well and where to find the freshest ingredients and learn some great local recipes. I fell in love…+ More,$433 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,14,10,,,"https://maps.google.com/maps?ll=9.782658,126.15692&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/693163?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BIKE RIDE,Guided mountain biking rides,Wolfeboro,3,Drinks and Equipment,All languages welcome,Carrie,"I am an avid cyclist. Over the last 5 years I have explored local singletrack on my mountain bike and found beautiful backcountry routes on my road bike. In nearby Parsonsfield, Maine I have worked as mountain bike guide at Backcountry Excursions. In 2018, the Wolfeboro Singletrack Alliance was formed with the mission to build Mountain biking trails in Wolfeboro, I have been actively…+ More",$40 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,15,5,5.0,2 reviews,"https://maps.google.com/maps?ll=43.584026,-71.210512&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/810623?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Seashell Hunting In Gulf Shores AL,Gulf Shores,1,Food and Equipment,All languages welcome,Jeff,"I've been living in the area for about 4 years now. It's been my passion since moving here to spend as much time on the beach. I accidentally discovered these seashells when I was building a sandcastle and from there on I spent probably 2 days a week combing the beaches for really nice shells. There is alot to learn when it comes to looking for shells on this beach, and I've made the mistakes so…+ More",$20 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,10,5.0,17 reviews,"https://maps.google.com/maps?ll=30.248998,-87.686955&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/784795?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BIKE RIDE,Bike & Beer Tour of Downtown Roanoke,Roanoke,3,Drinks,Offered in English,Stephen,"This ride is hosted by Stephen Ambruzs, the owner of the Downshift Bikes & Brews. Stephen has been riding, building, and commuting by bicycle since 2003, and has devoted his career to creating a welcoming bike shop that has a friendly, café environment. Stephen is a lover of Roanoke and craft beer, and has lived here for many years. His experience leading group rides helps beginners navigate…+ More",$66 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,8,4.75,4 reviews,"https://maps.google.com/maps?ll=37.270711,-79.95039&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/335401?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
WSL SURF LESSON,WSL Pro: Keith Roffman - Learn to Surf,Geraldton,1.5,Equipment,Offered in English,Keith,"Hi I'm Keith! I run MIDWEST SURF SCHOOL, Geraldton’s longest running surf school. It started because there was no one teaching the basics or advance techniques of the sport. It has been owner operated for over 12 years. 

I have surfed all around the world, Australia, Indonesia, South & Central America, Europe and South Africa and competed to a State level. 

Fully qualified and insured for the…+ More",$65 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,5,8,,,"https://maps.google.com/maps?ll=-28.793877,114.613606&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/289443?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
SNORKELING,Adventure Snorkeling in Akumal Bay,Chacalal,1.5,1 ticket and Equipment,Offered in English,Sergio Maximo,"I have been taking people to swim with the turtles of Akumal Bay EVERYDAY for the past several years. I work for one of very few companies in Akumal that are authorized to take people into the bay to snorkel. So, I have very exclusive authorization and access. I am knowledgeable about local marine life and I love to tell others all about it. I am also qualified and certified in marine life…+ More",$47 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,10,4.96,71 reviews,"https://maps.google.com/maps?ll=20.399642,-87.320167&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/552157?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Passeio de barco único e exclusivo.,Taio,9,Drinks and Equipment,All languages welcome,Matheus,Sou condutor de embarcação a 8 anos. Atualmente trabalho com passeio náutico exclusivo até 9 passageiros no município de arraial do cabo. Já trabalhei durante 2 anos conduzindo embarcações pesqueiras com a rota Cabo frio/arvoredo no Paraná. Sou apaixonado pelo que faço porque adoro estar em contato com essa natureza linda existente em Arraial do Cabo.,$82 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,9,5.0,1 review,"https://maps.google.com/maps?ll=-22.971314,-42.021723&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/733754?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Eco-walk in Fishermans Paradise,Fishermans Paradise,1.5,,Offered in English,Melinda,"I’m co-founder of Kotahi Tourism and live in Fishermans Paradise. I've developed and guided (award winning!) tours in both Australia and New Zealand, and love sharing our unique local environment with visitors. I'm generally joined on these walks by my husband Hohepa. We're both from NZ and met when we were working at Te Papa - the Museum of NZ. We've lived in Australia since 2001, initially in…+ More",$19 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,10,5.0,2 reviews,"https://maps.google.com/maps?ll=-35.231064,150.448333&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/457004?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
OUTDOOR SPORTS,"Frisbee Golf, Southwest Style",Farmington,1,Drinks and Equipment,Offered in English,Eli,"I'm a 23-year-old native of Farmington, New Mexico, and my #1 favorite thing to do with guests who visit me is to take them to New Mexico's most beautiful frisbee golf course! I've played this gorgeous beginner course dozens of times, and it's always a huge hit. Frisbee golf is a game that anyone can play, and Farmington's course is perfect for families with kids. There are rocks to scramble on…+ More",$6 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,10,,,"https://maps.google.com/maps?ll=36.782029,-108.149374&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/856642?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
YOGA CLASS,Yoga on an Organic Farm,South Cape DC,1.5,Equipment,Offered in English,Kathryn,"I am an internationally qualified Yoga teacher, under styles of Hatha, Vinyasa and Kundalini. We have built a beautiful and unique cob yoga studio on our permaculture farm named Numbi Valley. We are located 12km outside of the town De Rust.
 Private or group Yoga is offered in this space, and all levels are welcome.
Those totally new to yoga are so welcome to come give it a go... maybe join us…+ More",$11 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,8,,,"https://maps.google.com/maps?ll=-33.51677,22.564866&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/869314?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Dance in the Finnish Forest,Hämeenlinna,1.5,,All languages welcome,Nella,"Hi! Im Nella, Finnish dance artist and forest explorer. I am an educated dancer and dance teacher who just happen to love Finlands pure authentic nature. It was a game changing experience when I discovered that I can combine two things I love - dance and forest. I created forest dance couple years ago and have been passioned about it ever since. 

I was born and raised in my current hometown…+ More",$41 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,16,10,,,"https://maps.google.com/maps?ll=61.023529,24.470074&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/829413?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Night walk in the Jungle,Guaramiranga,3,Food and Drinks,All languages welcome,Lucas,"I'm a ecologist, farmer (organic coffee and other agroforest products), and explorer of the self. For the last 5 years I have been working with self-care and self-knowlegde therapies. In the last 7 years I have been conducting experiences of agroforest and management of natural resources. Been conducting night walks since 2013. CEO of Parque das Trilhas.",$34 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,16,10,,,"https://maps.google.com/maps?ll=-4.267174,-38.93482&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/644164?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
YOGA CLASS,Sun Rise Yoga | Inc Breakfast,Sussac,2,"Food, Drinks, Equipment and Transportation",Offered in English,Danielle,"As a dedicated health and well-being therapist I have studied, practised and shared yogic philosophy since 2008, bringing a holistic and unique approach to self-healing. Yoga is a way of life, to develop a greater understanding of the body and mind with the intention to meet the inner Guru. Yoga entered my life whilst serving in the British Army and since the it has steadily transformed my whole…+ More",$24 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,16,10,,,"https://maps.google.com/maps?ll=45.619666,1.646869&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/510953?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
PADDLEBOARDING,GLOW PADDLE BOARDING ON TOWN LAKE!,Austin,1.5,Equipment,Offered in English,Adamson Bros,"Having a passion for the outdoors and adventure, my two brothers and I started paddleboarding seven years ago. Since then, with my two brothers Luke and Spencer we have explored some very cool bodies of water around North America and launched a paddleboard business called Paddle SMTX and Glow Paddle Austin.",$49 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,6,5,4.81,152 reviews,"https://maps.google.com/maps?ll=30.271296,-97.769742&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/177580?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
