GUIDED HIKE,City of stars| Learn to make Dalat Pizza,Dalat,5.5,Food and Drinks,Offered in English,Nguyễn Quốc,"My name is Khanh. I'm a local expert and an avid traveler.
Instagram:@nccdalat
I've been working as a local guide for over 5 years in Dalat and a supporter in Ta Nang - Phan Dung Trekking Tour in 2 years. Dalat is my hometown, so I know this city like the back of my hand. Travelling with me, you will explore how fantastic and peaceful Dalat is; experience the lifestyle and culture of the locals;…+ More",$31 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,6,6,5.0,3 reviews,"https://maps.google.com/maps?ll=11.943824,108.437045&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/867096?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
PARAGLIDING,Paragliding in Lucerne Switzerland,Emmetten,2,Equipment,"Offered in English, German and Russian",,"I am flying since 2011 paraglider and since 2015 a certified Tandempilot. I make around 400 flights each year and i know the area around our Airbnb apartment very well. I be living since 2008 after a long Trip to different places permanent in Swiss.
My place of birth is in Allgäu/Bavaria/ Germany and it is a similar region to Nidwalden where I'm living now. The idea to combine paragliding and…+ More",$198 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,6,10,4.95,41 reviews,"https://maps.google.com/maps?ll=46.956453,8.518075&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/261110?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
SKATEBOARDING,Learn to Skateboard,Montauk,11,Drinks and Equipment,All languages welcome,Brian,"With over ten years of skateboarding experience I wish to share the positive and healthy lifestyle the sport has offered me to others. Montauk has a great skatepark for both beginners and experts along with down hill and longboard terrain. Skateboarding is all about having fun and keeping a productive way to hangout with friends and stay busy. Group lessons are recommended for more fun!

 CPR and…+ More",$100 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,5,6,,,"https://maps.google.com/maps?ll=41.037291,-71.942701&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/954904?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Sail Lake Champlain,Burlington,2,Drinks,All languages welcome,Jonathan,"Sail Lake Champlain with Captain Jonathan Heller who's experience spans from The Cayman Trench to The Great Barrier reef. He and his boat have been recently featured in Cruising World Magazine and has over 35 years of sailing experience. His vast knowledge of the lake history, geology, and best kept secrets are sure to entertain.Lake Champlain, the eighth largest naturally occurring body of fresh…+ More",$125 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,4,4.62,13 reviews,"https://maps.google.com/maps?ll=44.474034,-73.220873&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/290480?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BIKE RIDE,E-Bike Tour Kundl - Feldalphorn,Kundl,5.5,Equipment,All languages welcome,Romeo,"Sport und Bewegung bestimmen seitdem ich denken kann mein Leben. Im Mannschaftssport groß geworden kam ich zum Biken. Anfangs nur als Ausgleich zum harten Training, mit der Zeit nahm es Überhand. Die Natur vor der Haustür in Tirol hat mich niemals losgelassen. Mit einem Mountainbike fühle ich mich frei, es gibt kaum Grenzen. Man erreicht die schönsten Fleckchen der Erde und füllt die Zeit mit…+ More",$70 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,10,,,"https://maps.google.com/maps?ll=47.462962,11.988454&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/347640?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,Hike in the beauty of the rainforest,Petit Bourg,4.5,Food and Drinks,Offered in English and French,Mélissa,"I am Yohan Tony, an education assistant and experienced local hiker in the rainforest. 

 Outdoor activities interest me from a very young age (swimming, surfing,...) until I started hiking several years ago.

Nowadays I have become a passion, I have formed a team that surrounds me during explorations of places that are not very well known to the general public and without official markings.

I…+ More",$39 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,10,5.0,4 reviews,"https://maps.google.com/maps?ll=16.20395,-61.605058&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/816750?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Sunset Sail and Storytelling,Bluewater,2,"Food, Drinks and Transportation",All languages welcome,Peter & Erika,"I'm Peter, the owner and operator of Drift, a Lake Huron Experience. Drift combines my passion and love of boating and cooking on the water. As an International Chef and certified Yacht Captain I've lived and worked all over the world; taking much of my influence from Japan, the Mediterranean and the West Indies. I've owned, crewed, worked on and in all manner of sailboats. Since coming to the…+ More",$78 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,19,10,,,"https://maps.google.com/maps?ll=43.569116,-81.706317&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/520011?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,randonnée insolite,Appietto,4,"Food, Drinks and Equipment",Offered in French,Brice,"Je suis accompagnateur en montagne en Corse depuis 8 ans. J'ai fondé "" a Piuma "" petite entreprise de montagne à taille humaine spécialisé dans les expériences sur-mesure. Elle a d'ailleur inspiré le titre d'un film SalomonTV sur le GR20. J'ai également eu la chance d'encadrer le GR2O expérience pour la marque GORE-TEX et été le personnage d'un épisode de Zone interdite ""la Corse entre mer et…+ More",$70 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,8,10,5.0,7 reviews,"https://maps.google.com/maps?ll=42.009279,8.767909&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/390297?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Velero / Sailboat - Bacalar,Bacalar,3.5,"Food, Drinks and Equipment",All languages welcome,Fiona,"Mi nombre es Fiona, soy la encargada de nuestro hermoso ""Oliverio"". Tanto a mi como a nuestro capitán, nos gusta transmitir cada secreto y ayudar a que los turistas conozcan este hermoso cuerpo de agua alimentado por cenotes, que vivan la experiencia de navegar a vela y que aprendan a cuidar nuestra hermosa Laguna.",$38 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,6,5.0,12 reviews,"https://maps.google.com/maps?ll=18.657756,-88.40215&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/719040?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BIKE RIDE,Bike ride local hidden area & Onsen!!,登別市,3,"Food, Drinks, 1 ticket and Equipment",All languages welcome,Keisuke&Olga,"Hi, We are bike riding lover couple living in Shiraoi, Hokkaido.

We now work with local government and have a lot of interesting hidden spots and local connections which we would like to introduce to you.
Sound of waves, birds singing, water springs, local seafood market, Hidden cliffs and a lot more to feel!!

Let's ride around and have fun!",$39 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,13,4,5.0,3 reviews,"https://maps.google.com/maps?ll=42.451454,141.181036&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/587174?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,Hiking Colorado's 14ers!,Silver Plume,12,Food and Equipment,All languages welcome,Derrick,"Having been born and raised in Colorado, I have a natural inclination to spend my time wandering through the Rocky Mountains. I have been hiking our gorgeous 14ers for over 15 years and have scores of summits under my belt. Whether I'm hiking towards a summit that I've stood on a dozen times or, I'm seeking a new mountain to check off of my list, I always enjoy the challenge and personal…+ More",$200 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,15,5,,,"https://maps.google.com/maps?ll=39.691242,-105.804051&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/531031?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BIKE RIDE,Bike trip around the peninsula,La Faute-sur-Mer,3,Transportation,Offered in French,Damien,"Sorti de la Business School of Tourism de La Rochelle en 2008, j'ai depuis cumulé nombre d'expériences dans le tourisme : animateur mytilicole, animateur ostréicole, 1er guide vélo de l'Île de Ré, responsable de site de visites et d'un moulin à vent du XVIIe siècle, médiateur culturel autour d'un moulin à eau et agent responsable d'un embarcadère dans le Marais Poitevin. J'ai depuis créé en 2017…+ More",$29 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,10,4.6,5 reviews,"https://maps.google.com/maps?ll=46.343406,-1.343554&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/253023?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
CANOEING,Descubra a Canoa Havaiana em Itanháem!,Itanhaém,2,Equipment,Offered in Portuguese,Marcelo,"Sou Bicampeão do Circuito Brasileiro Aloha Spirit, Campeão Paulista, Vice Campeão Brasileiro, Campeão do Circuito Kopa, Terceiro lugar na Volta da Ilha de Santo Amaro, Terceiro lugar no Desafio Coroa Ilhabela, todos nas categorias OC6 e OC2 de canoa havaiana.

Sou apaixonado pela canoa havaiana, e toda a vibração positiva que ela proporciona. Se estou estressado, cansado, ansioso, eu entro numa…+ More",$11 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,6,4,5.0,2 reviews,"https://maps.google.com/maps?ll=-24.191307,-46.793562&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/458083?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,Caminhada ao Pico do Itacolomi,Ouro Preto,8,"Food, Drinks, Equipment and Transportation",All languages welcome,Rafael,"Desde quando nasci, moro onde se avista o Itacolomi. Técnico em Meio Ambiente e Turismólogo, em 2008 comecei um estágio no Parque Estadual do Itacolomi, trabalhei lá por quase 6 anos, onde fiz cursos de Condução de grupos, Combate a incêndios e Primeiros socorros. Amo estar na natureza, conhecendo pessoas e idéias.
Já fiz tantas vezes a trilha para o Pico Itacolomi, que me perco nas contas e…+ More",$21 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,4,5.0,4 reviews,"https://maps.google.com/maps?ll=-20.40894,-43.50894&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/555078?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
SURF LESSON,Learn to Surf in Cantabria,Noja,2,Equipment,Offered in Spanish,David,"Practico deportes acuáticos desde hace más de 10 años, titulado en Surf y en Stand Up Paddle por la IOSUP y FES, amante del agua salada y de los deporte de deslizamiento, Surf, SUP y ahora el SUP Foil!",$35 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,6,10,4.6,5 reviews,"https://maps.google.com/maps?ll=43.472244,-3.503846&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/254540?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
PADDLEBOARDING,City Paddle Boarding,Londonderry,2,Equipment,Offered in English,Lorcan,"I am a director of Far and Wild, an adventurous young business exploring the outdoors. I'm a qualified bike, water and mountain instructor, and love introducing people to our wonderful countryside in the North West. We will take you to street food outlet Pyke N' Pommes as part of the experience, where owner-chef, Kevin Pyke, can explain the fresh seafood offers that makes his business award…+ More",$78 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,16,8,,,"https://maps.google.com/maps?ll=55.00255,-7.310826&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/572646?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,A Taste of the Camino de Santiago,Oviedo,5,"Food, Drinks and 1 ticket",Offered in Dutch and English,Debora,"After finishing my doctorate in environmental research I realized I am most passionate about sharing the wonders of nature with others. Being a guide for more then 10 years for WWF, I have let kids and teenagers experience various nature areas in the Netherlands. After moving to Asturias with my Spanish husband, I started my own travel company intoAsturias, blogging and developing and guiding…+ More",$51 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,16,6,5.0,7 reviews,"https://maps.google.com/maps?ll=43.361355,-5.844148&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/372138?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
KAYAKING,Half day kayaking in Dubrovnik,Dubrovnik,3,Drinks and Equipment,Offered in English,Milo,"Since I was a young boy, born and raised near the sea, I have always been excited and passionate about sailing & kayaking. 
Now, the same feeling I try to share with other people. Kayaking makes it possible to get to hidden gems you couldn't reach by land, and that why I love it!
During the winter season, I like exploring other similar places where kayaking adventures are still possible.
Loving…+ More",$37 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,3,10,4.85,330 reviews,"https://maps.google.com/maps?ll=42.640992,18.103864&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/242867?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Yuba River Adventure,North San Juan,4,"Food, Drinks, Equipment and Transportation",All languages welcome,Dallas,"I moved to the area because of the Yuba river. My love of connecting to nature and the water brings me great joy, and I wish to share the enthusiasm of river exploring with you!

I've been romping around the river for years and am happy to show you some fun spots.",$58 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,1,4.33,3 reviews,"https://maps.google.com/maps?ll=39.261726,-121.018854&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/657394?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
FARM VISIT,Jam tasting in a beautiful cottage,Barro Prêto,3,Food,Offered in English and Portuguese,Ana Carolina,"The Benelli family makes homemade jam, preserves, caponatas and liqueurs and has turned its hobby into an Emporium that markets colonial products, natural and without pesticides. The iniciative Benelli Emporium has enchanted customers for its zeal and passion in cooking. The production is handcrafted, most often with products from the Benelli cottage, where we will welcome travelers to discover…+ More",$14 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,10,5.0,3 reviews,"https://maps.google.com/maps?ll=-25.570717,-49.175768&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/813537?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
SCUBA DIVING,Bucea en la Reserva Marina de CaboTiñoso,La Azohía,3,Equipment,All languages welcome,Tali,"Soy Tali Caballito Salao, Bióloga Marina con un Máster en Medio Ambiente, fui divemaster durante varios años hasta que decidí convertirme en instructor de buceo hace ya 5 años.

Francisco González Costa (Quico), mi marido, director deportivo de buceo con escafandra autónoma, trabajó como divemaster antes de decidir ser instructor de buceo hace ya 5 años. Su paciencia infinita es la clave del éxito…+ More",$82 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,12,6,,,"https://maps.google.com/maps?ll=37.552978,-1.169152&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/896837?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
CULTURE WALK,Explore Dar es salaam (Tanzania),Dar es Salaam,9,,Offered in English,Derick,"I'm an active, creative, sincere and positive person.

•My heart is always young and I love to meet people!

•I love what I'm doing and can't wait to show the world how fun, crazy, colorful and uniquely Tanzania especially the city of Dar es salaam is!

My interests are:

Nature walk, Hiking, Travelling, Cycling, Music (Jazz), Wine & Dine, Cooking, Dancing, Arts, Movies, Shopping, Fishing, Indoor…+ More",$50 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,9,,,"https://maps.google.com/maps?ll=-6.818526,39.287974&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/766134?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Erlebe Dich durch den Wald.,Bad Oeynhausen,1.5,Drinks,Offered in German,Britta,"Hallo. Ich bin Britta und seit 30 Jahren Physiotherapeutin. Jeden Tag erlebe ich viele verschiedenen Menschen und auch ihre Sorgen und Wünsche.Das, Sich Wieder mehr Spuren, steht hoch im Kurs. Deshalb möchte ich euch die Natur mit all euren Sinnen vorstellen wie ihr sie noch nicht erlebten dürfte.Durch unseren 1,5 Stündigen Waldaufendhalt, werden wir wieder bewußt im, hier und jetzt, leben, atmen…+ More",$29 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,16,8,,,"https://maps.google.com/maps?ll=52.193812,8.846654&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/595246?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
TEA TASTING,Taste Green Tea in Sky Tea Plantation,Nichinan,1.5,Food and Drinks,Offered in English,Tai,"I am an expert to guide people using English in Japan's enjoyable places.
I was fascinated by Miyazaki's rich nature and warm relationships, I quit the global corporate auditor, left Tokyo where I was born and raised, and moved to Miyazaki with my family.
Currently, I manage a hot spring INN and also operate local guided tours.
I would like to convey the goodness of Nichinan City to people all…+ More",$37 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,4,5.0,2 reviews,"https://maps.google.com/maps?ll=31.678991,131.372412&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/832125?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
ROCK CLIMBING,Via ferrata Tourmalet/Pic du Midi,Campan,3,Drinks and Equipment,Offered in French,Stephane,"J'adore pratiquer les sports de plein air depuis que je suis enfant. Je guide les gens depuis 35 ans désormais, toujours avec plaisir. Je possède les qualifications françaises pour encadrer l'escalade, la via ferrata, comme Guide de Haute Montagne diplomé d'état. Durant l'hiver, j'enseigne le ski et le snowboard. Si vous révez d'une expérience authentique, n'hésitez pas et inscrivez vous. Vous…+ More",$53 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,9,10,4.8,5 reviews,"https://maps.google.com/maps?ll=42.926365,0.20487&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/308569?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Night view in the hidden spot & food,Seoul,3,"Food, Drinks, 1 ticket, Equipment and Transportation",All languages welcome,윤성,"Hello
My name is Yoon Seong Kim

Did you get tired of the same Korean sightseeing tour every time?
Have you ever heard of Namhansanseong?
Namhansanseong is a mountain fortress of the Chosun Dynasty located on Namhan Mountain in Gyeonggi Province.
It is designated as Historic Site No. 57 and is listed in the UNESCO World Heritage.
It is about 40 minutes from Gangnam, Seoul.
We offer special…+ More",$35 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,7,7,4.91,11 reviews,"https://maps.google.com/maps?ll=37.483153,127.084014&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/855151?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,Northern lights in Kvaløya!,Tromsø,5,"Food, Drinks, Equipment and Transportation",All languages welcome,Bjørn-Marius,"Born and raised in the beautiful lofoten islands, but have lived in Tromsø for 10 years. I'm 37 years old and is easygoing and I love nature and people. I've been to almost every mountain in the Tromsø region, and know the area and the best spots where to find the fantastic aurora borealis. I will share special locations that will get your heart and soul beating, and hopefully you will experience…+ More",$163 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,6,4.89,9 reviews,"https://maps.google.com/maps?ll=69.652787,18.955882&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/632621?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,Non-Touristy Great Wall Ruins Hiking,北京市,6,"Drinks, 1 ticket, Equipment and Transportation",Offered in Chinese (Simplified) and English,Roy,"My name is Roy Li, a professional tour guide and I have the guide certificate issued by the Beijing government. I have been a tour guide and tour operator since 2010, I can tailor Multi-day Tours for all places in Beijing & Food Tours & Night Tours & Walking Tours & Airport Layover Tours & Airport or Tianjin Cruise Transfer Service, please feel free to contact me.

I am really happy to share…+ More",$105 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,5,10,4.99,245 reviews,"https://maps.google.com/maps?ll=39.934417,116.434154&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/378744?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,Hiking at Peña de Bernal,Santiago de Querétaro,5,"Food, Drinks and Transportation",Offered in Spanish,Griselda,"Somo una pareja de viajeros que amamos conocer los pequeños pueblos de México. Nos gusta hacer nuevos amigos a donde vamos y cuando los recibimos sabemos ser buenos anfitriones durante su estancia. Miguel y yo (Grey), queremos mostrarte nuestro estado de Querétaro, con este lugar tan simbólico para los locales por sus paisajes y su carga de energía mística.
Nosotros somos amantes de la naturaleza…+ More",$60 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,4,5,5.0,7 reviews,"https://maps.google.com/maps?ll=20.59435,-100.393064&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/142885?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Halong Impressive Cruise 6 hour on Bay,Hạ Long,13,"Food, Drinks, 1 ticket, Equipment and Transportation",All languages welcome,Tran Duc,"Have been working in Halong Bay for 5 years experiences, I am master this area in every little rock. I am keen on to guiding people and sharing my story, experiences to everyone around the world, Lan ha bay is the mystery Bay that not too many tourist touched it. with the spectacular of limestone rock I am sure you will surprise and love the Bay as I am
My Co-host is Tran Duc An, He also expert…+ More",$49 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,8,10,4.6,15 reviews,"https://maps.google.com/maps?ll=20.936419,106.994815&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/707370?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
SURF LESSON,Surf Lesson with a Local in Canoa,Canoa,1.5,Equipment,Offered in English and Spanish,Manuel,"Hi, I am Kiki, a surf instructor from Canoa, and also a certified lifeguard. Born and raised in this lovely town on the Ecuadorian coast, I have been surfing since my childhood, and have been teaching surf lessons for almost 20 years. I believe in teaching with respect, responsibility, and kindness. I love sharing my passion and happiness with you.",$25 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,5,5,,,"https://maps.google.com/maps?ll=-0.46303,-80.456481&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/723296?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
